Client_Num,Customer_Age,Dependent_Count,Car_Owner,House_Owner,Personal_loan,Income,Cust_Satisfaction_Score,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Interest_Earned,Delinquent_Acc
708697983,46,0,0,1,0,116731,2,100,0,140,34516.0,2156,8766,78,0.062,1753.2,0
708699108,46,3,0,0,0,83739,2,125,1,134,1438.3,855,4890,53,0.594,440.1,0
708701358,37,3,1,0,0,47266,2,445,1,74,2370.0,2031,4000,79,0.857,1120.0,0
708702258,41,1,0,0,0,20731,2,200,1,96,3698.0,478,2051,31,0.129,471.73,0
708703308,40,3,1,0,0,23108,3,110,0,89,2045.0,1707,2183,39,0.835,480.26,0
708704433,52,1,0,1,0,32691,3,200,1,147,2804.0,2090,2812,77,0.745,731.12,0
708705783,50,3,0,0,0,30977,2,270,1,124,1584.0,1214,2628,41,0.766,341.64,0
708706833,37,2,1,0,0,28042,3,110,1,99,2809.0,0,2466,40,0.0,320.58,0
708707808,47,3,1,0,1,37378,3,300,0,107,2480.0,1584,3438,66,0.639,756.36,0
708708858,32,0,1,1,0,29521,2,190,1,96,2422.0,502,2548,46,0.207,662.48,0
708710283,49,2,0,0,0,49321,3,200,0,50,34516.0,2038,4067,75,0.059,447.37,0
708711483,26,0,0,0,0,14975,2,425,0,84,18871.0,1740,1516,21,0.092,242.56,0
708712833,38,5,0,0,0,64708,2,385,0,91,2289.0,1037,4483,72,0.453,1210.41,0
708714108,38,3,0,0,0,17936,2,475,1,96,13441.0,2517,1894,49,0.187,227.28,0
708720558,57,1,1,0,0,41858,2,245,1,113,4489.0,0,3773,64,0.0,943.25,0
708721533,39,1,1,0,0,124810,2,200,1,102,5158.0,1148,13113,128,0.223,2491.47,0
708722583,44,4,0,0,1,34283,3,465,1,98,2609.0,1656,3024,64,0.635,574.56,0
708723858,45,0,1,0,0,43493,2,245,0,103,3413.0,1715,3843,67,0.502,807.03,0
708724908,38,3,0,1,0,50635,3,430,1,60,2262.0,0,4113,83,0.0,246.78,0
708726708,47,4,0,0,0,23265,3,245,1,95,1451.0,599,2192,35,0.413,569.92,0
708727983,58,0,1,0,0,34410,2,250,1,97,3933.0,0,3048,54,0.0,213.36,0
708731658,31,0,0,1,0,14975,2,175,1,88,1438.3,0,1587,42,0.0,142.83,0
708733983,49,2,0,1,0,21900,2,110,1,102,5349.0,2391,2122,46,0.447,594.16,0
708735183,51,2,1,0,1,24977,2,175,0,88,2544.0,1848,2289,49,0.726,503.58,0
708736608,40,4,0,1,1,21586,2,465,1,117,2269.0,0,2108,39,0.0,379.44,0
708740808,33,3,1,1,0,33749,3,280,0,105,4112.0,0,2949,54,0.0,235.92,0
708741633,44,3,0,1,0,15508,2,150,1,80,4153.0,0,1771,41,0.0,141.68,0
708744933,43,4,0,1,0,17205,2,400,1,51,19127.0,1880,1859,33,0.098,316.03,0
708745983,51,2,0,0,0,74175,2,200,0,90,2208.0,1559,4686,81,0.706,890.34,0
708747708,45,3,0,1,1,28863,2,250,1,80,3498.0,0,2512,56,0.0,602.88,0
708748833,46,2,0,0,0,117419,3,200,0,163,9875.0,1239,8920,105,0.125,2586.8,0
708753633,42,1,0,0,0,63794,3,125,1,114,1438.3,0,4462,77,0.0,356.96,0
708754833,51,3,1,0,0,69537,2,250,0,117,2827.0,1182,4583,72,0.418,366.64,0
708757233,43,3,0,0,0,40618,3,150,1,115,2485.0,1489,3697,77,0.599,702.43,0
708758658,51,2,0,1,0,45996,2,300,1,98,34516.0,543,3951,76,0.016,711.18,0
708759408,48,3,0,0,0,201292,2,280,1,102,4207.0,0,15124,108,0.0,1814.88,0
708760458,45,3,0,0,1,40495,3,335,0,111,17655.0,0,3692,79,0.0,479.96,0
708761733,54,5,0,1,0,61406,2,200,0,78,8279.0,1582,4419,63,0.191,883.8,0
708765933,54,4,0,1,0,82220,2,200,1,109,5464.0,887,4866,81,0.162,583.92,0
708768258,47,3,1,0,0,73891,2,195,1,69,2066.0,1077,4678,91,0.521,1169.5,0
708770883,49,4,1,1,0,209698,3,340,0,99,16667.0,1463,15301,115,0.088,918.06,0
708772308,37,3,1,0,0,14434,2,415,0,110,4119.0,1656,1455,35,0.402,87.3,0
708773583,42,3,0,0,0,46820,2,335,1,80,10859.0,1710,3987,64,0.157,797.4,0
708774708,41,2,1,1,0,43782,3,340,1,99,2636.0,1589,3858,70,0.603,424.38,0
708776658,46,2,1,0,0,62818,2,450,1,83,5774.0,1519,4444,70,0.263,488.84,0
708780783,44,5,0,0,0,76257,2,175,1,110,2434.0,1169,4739,76,0.48,710.85,0
708784083,43,3,1,0,1,57111,3,285,0,73,2723.0,1588,4307,83,0.583,818.33,0
708784908,54,4,0,0,0,62468,2,360,1,112,18064.0,2039,4435,88,0.113,975.7,0
708788583,52,2,0,1,0,14975,2,175,0,85,6167.0,0,1648,43,0.0,412.0,0
708790833,36,4,0,1,1,9535,2,245,1,64,6748.0,1467,1201,42,0.217,216.18,0
708793008,50,1,1,0,0,23521,2,125,1,88,9949.0,0,2207,40,0.0,617.96,0
708794133,51,4,1,1,1,35416,3,195,1,96,2533.0,2136,3197,50,0.843,287.73,0
708796458,48,4,0,0,0,34232,2,150,1,120,4199.0,1903,3016,67,0.453,633.36,0
708797583,45,3,1,1,0,30135,3,470,1,111,2672.0,0,2576,39,0.0,231.84,0
708798483,52,2,1,0,0,29848,3,300,1,66,2054.0,0,2567,43,0.0,385.05,0
708799983,47,4,1,0,0,14975,3,325,1,139,18386.0,890,1698,43,0.048,322.62,0
708801108,37,2,1,0,0,21709,3,350,0,78,1438.3,0,2113,38,0.0,232.43,0
708804633,49,3,0,1,0,33335,2,200,0,74,1916.0,0,2888,39,0.0,202.16,0
708805908,39,2,0,0,0,118475,2,435,1,93,10017.0,726,9299,68,0.072,1487.84,0
708807483,39,2,1,0,0,43340,2,430,0,67,9117.0,1259,3837,75,0.138,1112.73,0
708809283,35,3,0,1,0,27044,2,460,1,85,10360.0,2517,2414,28,0.243,386.24,0
708811233,54,2,0,1,0,19789,2,100,1,149,12702.0,2008,1992,40,0.158,577.68,0
708812133,56,0,0,0,0,50549,3,465,1,99,2270.0,1647,4110,75,0.726,986.4,0
708813033,44,4,0,1,1,13443,2,445,1,106,6509.0,2033,1409,37,0.312,239.53,0
708816408,32,1,1,1,0,34492,2,415,1,57,21756.0,0,3063,71,0.0,735.12,0
708817608,48,2,0,0,0,53960,2,195,1,128,3427.0,1419,4218,74,0.414,506.16,0
708818508,39,4,1,0,0,59846,3,435,1,60,3453.0,2517,4386,68,0.729,570.18,0
708820308,49,2,1,0,0,11956,2,175,0,40,13399.0,2505,1326,31,0.187,371.28,0
708821733,44,5,0,1,0,113100,3,175,0,116,19713.0,531,8301,70,0.027,1328.16,0
708822783,50,3,1,1,0,81981,3,300,0,107,2973.0,2517,4862,77,0.847,777.92,0
708823908,47,5,0,0,0,55237,2,420,1,74,16443.0,1363,4252,64,0.083,1105.52,0
708824958,49,3,0,0,0,55745,2,250,1,103,1460.0,0,4265,63,0.0,682.4,0
708826158,50,3,1,1,1,115410,2,490,0,105,3670.0,1684,8608,100,0.459,1119.04,0
708828258,36,2,0,0,0,11974,2,200,1,104,32641.0,1551,1327,30,0.048,225.59,0
708829758,62,1,0,1,0,44199,3,245,0,75,6062.0,761,3877,66,0.126,542.78,0
708831858,53,4,1,0,1,18429,2,175,1,58,4579.0,1506,1915,44,0.329,555.35,0
708833133,44,2,0,1,1,20382,2,95,1,59,3170.0,2517,2027,49,0.794,385.13,0
708834483,60,1,1,0,1,15554,2,370,0,42,17667.0,0,1775,42,0.0,142.0,0
708837858,45,2,1,0,0,61806,1,200,1,108,2718.0,1718,4423,68,0.632,265.38,0
708838908,42,4,1,0,0,35361,3,365,1,52,5129.0,1654,3192,61,0.322,383.04,0
708841233,40,2,1,0,0,111748,3,200,1,145,14682.0,2517,8193,72,0.171,1474.74,0
708846183,42,5,1,1,0,47375,2,140,0,157,3307.0,2234,4006,68,0.676,1121.68,0
708848208,29,0,0,0,0,54203,1,100,0,147,34516.0,1757,4223,81,0.051,675.68,0
708849858,45,2,1,0,0,40306,3,200,0,73,14028.0,1435,3683,73,0.102,957.58,0
708856983,47,3,0,1,1,1250,2,330,1,152,13873.0,0,694,18,0.0,201.26,0
708859158,54,3,1,0,1,58286,1,330,1,159,1438.3,703,4341,80,0.489,347.28,0
708860358,39,3,0,0,0,14975,2,485,1,77,6361.0,694,1499,31,0.109,344.77,0
708862233,35,3,0,1,0,94935,2,150,1,112,4068.0,0,5161,83,0.0,1135.42,0
708863733,39,3,0,0,0,144470,1,370,1,88,22725.0,808,13847,120,0.036,3184.81,0
708864708,47,3,1,1,0,13428,3,395,0,85,24869.0,1729,1409,36,0.07,295.89,0
708866133,53,4,1,0,0,173245,2,335,1,86,4196.0,1331,14545,116,0.317,1890.85,0
708867408,62,0,0,1,1,20717,1,455,0,134,23128.0,1958,2050,35,0.085,225.5,0
708868233,48,2,0,0,1,2565,1,465,0,93,1438.3,900,760,21,0.626,83.6,0
708869283,64,0,0,1,0,38381,3,440,1,77,23209.0,1308,3530,71,0.056,776.6,0
708870408,41,2,0,1,0,55954,2,190,0,113,3844.0,2079,4271,56,0.541,939.62,0
708871158,61,0,0,0,0,38205,1,250,1,101,28701.0,0,3516,57,0.0,597.72,0
708873183,36,1,1,0,0,214196,1,380,0,96,17575.0,618,15473,128,0.035,2475.68,0
708874533,43,3,0,0,0,1250,2,345,0,81,3387.0,0,510,24,0.0,86.7,0
708876183,49,4,1,1,0,41046,2,370,1,98,28673.0,0,3722,69,0.0,409.42,0
708877458,51,3,0,1,0,110092,2,175,1,85,11343.0,0,8027,94,0.0,1123.78,0
708878508,51,0,0,1,0,14975,2,150,1,79,2104.0,1267,1732,35,0.602,294.44,0
708879483,51,3,0,1,0,89752,2,300,1,93,4006.0,1646,5006,89,0.411,600.72,0
708880683,52,2,1,0,0,138234,3,245,1,79,3970.0,892,13697,102,0.225,2602.43,0
708881583,47,3,1,0,0,116501,2,350,0,112,12458.0,1332,8752,95,0.107,2538.08,0
708884658,47,3,0,0,0,79857,3,390,1,98,2315.0,1565,4828,90,0.676,1158.72,0
708885558,55,1,0,1,0,23755,2,450,1,102,3556.0,0,2220,45,0.0,599.4,0
708886533,40,3,1,0,0,58619,2,485,0,163,13032.0,1701,4348,77,0.131,652.2,0
708887433,40,3,0,0,1,35079,2,370,0,116,2717.0,0,3150,59,0.0,630.0,0
708888633,48,4,1,0,0,31826,3,250,1,159,3022.0,895,2724,38,0.296,572.04,0
708890133,40,4,0,0,0,73068,2,150,1,50,1438.3,0,4659,74,0.0,652.26,0
708890958,39,2,1,0,0,54491,2,150,0,57,31636.0,2517,4231,68,0.08,507.72,0
708892833,55,3,0,1,0,1250,2,150,1,53,13662.0,0,725,22,0.0,203.0,1
708894183,46,3,1,0,0,64783,2,325,0,98,34516.0,1073,4485,86,0.031,1166.1,1
708895158,40,4,1,1,0,12604,3,395,1,77,2925.0,2365,1371,30,0.809,342.75,1
708897408,42,3,1,0,0,75347,3,175,0,92,1621.0,787,4719,73,0.486,1038.18,1
708899283,58,2,1,1,0,85352,2,390,1,108,2690.0,1935,4917,81,0.719,491.7,1
708900408,42,1,0,0,0,59307,3,100,1,54,13169.0,1499,4370,83,0.114,874.0,1
708902883,60,0,0,1,0,36679,2,220,1,110,12856.0,0,3364,61,0.0,908.28,1
708905733,49,3,0,0,0,105037,3,275,1,106,20633.0,1989,7570,91,0.096,454.2,1
708907833,49,3,0,0,0,108540,2,245,1,112,24965.0,2517,7866,84,0.101,2123.82,1
708908883,56,2,0,1,0,119914,3,380,0,72,12033.0,1025,12603,106,0.085,2268.54,1
708911508,48,1,0,1,1,37495,2,420,0,109,2046.0,0,3446,71,0.0,895.96,1
708913233,50,0,1,1,0,16076,2,195,0,93,3601.0,1236,1802,34,0.343,108.12,1
708916083,40,3,0,1,0,28751,2,405,1,103,1749.0,0,2510,38,0.0,251.0,0
708917133,44,4,1,0,0,65396,2,345,1,51,11851.0,0,4498,73,0.0,674.7,0
708918558,26,0,1,1,0,34367,2,290,0,157,1959.0,662,3046,52,0.338,883.34,0
708923658,48,3,1,1,0,63958,2,250,0,120,7234.0,1420,4466,92,0.196,1205.82,0
708924783,46,4,0,0,0,47867,3,150,1,81,5506.0,2129,4024,62,0.387,1126.72,0
708927108,50,4,1,1,1,6550,3,110,1,102,12778.0,507,1133,28,0.04,90.64,0
708928008,58,3,0,1,0,48210,3,200,0,83,1677.0,0,4035,87,0.0,1129.8,0
708928908,48,3,0,1,0,94220,1,490,0,86,2533.0,0,5128,74,0.0,512.8,0
708931908,65,1,0,0,0,14975,2,150,1,109,7400.0,636,1568,51,0.086,392.0,0
708937608,52,4,0,0,0,69882,2,200,1,111,2001.0,1366,4590,66,0.683,872.1,0
708938508,56,1,0,0,1,17366,1,415,0,80,4559.0,1571,1870,35,0.345,261.8,0
708942408,44,1,0,1,0,237248,3,345,0,96,7020.0,1784,16937,116,0.254,3048.66,0
708944958,48,2,0,0,0,70868,2,380,0,59,3569.0,1030,4612,75,0.289,276.72,0
708946008,42,3,0,1,1,27577,2,150,1,84,1438.3,1214,2445,39,0.844,244.5,0
708947208,43,2,1,0,0,31006,2,125,0,83,2900.0,2029,2631,72,0.7,657.75,0
708948483,46,4,1,1,0,114524,1,285,1,79,34516.0,761,8444,68,0.022,1857.68,0
708949908,37,2,0,0,1,21137,3,225,1,112,1656.0,0,2073,44,0.0,435.33,0
708952758,46,5,1,1,0,83512,2,445,1,107,2066.0,1542,4887,76,0.746,488.7,0
708953883,59,0,0,1,0,2565,3,455,0,80,3212.0,0,757,20,0.0,196.82,0
708957183,44,5,1,0,0,23360,2,280,1,82,2708.0,2517,2198,41,0.929,351.68,0
708959583,29,0,0,1,0,37173,1,400,0,151,9389.0,727,3415,84,0.077,512.25,0
708960858,50,2,0,0,0,78272,2,175,1,81,11502.0,2066,4786,85,0.18,717.9,0
708963258,37,3,0,0,0,114990,1,390,0,116,13344.0,1907,8534,86,0.143,1024.08,0
708964683,50,2,0,1,0,172935,1,100,0,105,3310.0,0,14542,89,0.0,1308.78,0
708967608,50,4,1,1,0,5525,1,285,0,119,3471.0,1785,1052,24,0.514,241.96,0
708968733,53,3,0,0,0,109128,3,95,1,119,31987.0,0,7926,83,0.0,1188.9,0
708969633,47,1,0,1,0,68004,3,300,1,81,2447.0,2195,4544,80,0.897,772.48,0
708971583,41,5,0,0,0,14897,2,200,0,95,3590.0,1924,1472,37,0.536,220.8,0
708972783,42,3,0,0,0,25056,1,320,1,161,1745.0,0,2297,44,0.0,643.16,0
708974283,55,2,1,0,0,212974,3,340,1,106,18142.0,0,15427,95,0.0,1851.24,0
708976908,45,3,0,0,0,22074,2,365,0,120,8958.0,0,2131,43,0.0,554.06,0
708980283,52,3,0,1,1,23048,2,400,0,75,4185.0,2517,2179,55,0.601,174.32,0
708982158,47,3,1,0,0,185296,1,285,0,75,3352.0,2122,14802,106,0.633,3404.46,0
708983658,38,2,1,1,0,5225,2,175,0,107,16868.0,0,940,25,0.0,272.6,0
708989358,41,2,0,1,0,60076,2,95,0,93,2023.0,1587,4391,79,0.784,263.46,0
708992733,54,1,1,0,0,77169,1,250,1,48,1513.0,0,4759,98,0.0,475.9,0
708995283,37,2,0,0,0,82470,1,245,1,105,10417.0,2290,4871,75,0.22,1217.75,0
708996708,49,3,1,1,0,219327,3,475,0,72,21032.0,1409,15584,105,0.067,4051.84,0
708997833,30,0,1,1,0,48602,1,125,0,98,3255.0,603,4045,62,0.185,1132.6,0
708998583,48,3,0,1,0,51569,1,325,0,85,1790.0,0,4141,87,0.0,455.51,0
709000008,49,3,0,0,0,21170,1,300,0,55,10651.0,672,2073,54,0.063,228.03,0
709005633,51,3,0,0,0,21675,3,280,1,79,18734.0,0,2112,52,0.0,337.92,0
709007883,45,4,1,0,0,172725,1,415,0,105,3079.0,1267,14540,104,0.411,4216.6,0
709008708,43,3,1,0,0,113270,1,285,1,89,8390.0,0,8316,92,0.0,1829.52,0
709009833,48,1,0,0,0,71397,3,150,1,137,1655.0,0,4621,67,0.0,877.99,0
709012083,51,3,1,0,0,20130,2,280,1,76,4683.0,2514,2010,45,0.537,120.6,0
709013208,45,4,1,1,0,228930,1,320,1,75,15594.0,1690,16101,127,0.108,2093.13,0
709014558,43,3,1,1,0,59739,2,455,0,89,3783.0,0,4383,82,0.0,1051.92,0
709015833,42,4,0,0,0,122030,3,395,1,66,34516.0,0,12920,132,0.0,3488.4,0
709017258,38,3,1,0,0,33205,1,470,1,124,2114.0,0,2872,45,0.0,430.8,0
709019283,46,3,0,1,0,108579,1,250,1,110,5660.0,2210,7867,100,0.39,550.69,0
709022883,50,2,0,0,0,55531,3,440,1,113,1438.3,0,4257,89,0.0,255.42,0
709025583,39,2,1,1,0,6550,1,295,1,98,9355.0,715,1138,38,0.076,68.28,0
709028208,43,4,0,0,0,36669,2,320,0,161,24221.0,1274,3361,63,0.053,436.93,0
709029408,37,1,1,1,0,14975,1,270,1,83,8923.0,2517,1589,24,0.282,429.03,0
709035708,56,2,0,1,0,16430,3,495,1,126,1841.0,1246,1819,35,0.677,109.14,0
709039533,43,3,0,1,0,43162,2,270,1,93,5544.0,1095,3829,55,0.198,689.22,0
709040508,43,2,0,0,0,24111,2,100,1,89,19802.0,1961,2244,58,0.099,291.72,0
709042908,45,3,1,0,1,23530,2,95,1,119,1438.3,0,2207,68,0.0,154.49,0
709044183,47,3,0,0,0,47088,1,250,0,93,24987.0,824,3995,64,0.033,998.75,0
709045683,43,4,0,1,0,45314,3,220,1,75,3549.0,0,3921,63,0.0,666.57,0
709046958,60,0,1,0,0,117796,2,250,0,91,30379.0,2175,9059,100,0.072,543.54,0
709051533,43,3,1,1,0,87414,2,110,0,120,2933.0,1569,4956,92,0.535,842.52,0
709052883,45,4,0,0,0,100498,1,420,0,78,1596.0,0,5678,81,0.0,1533.06,0
709054083,47,3,1,0,0,79546,1,440,0,112,2652.0,1911,4816,79,0.721,385.28,0
709056558,36,1,1,0,0,19817,2,300,0,92,2800.0,2517,1994,41,0.899,458.62,0
709058808,50,2,0,0,0,14975,3,485,1,119,2781.0,1035,1707,42,0.372,290.19,0
709061658,47,2,0,0,0,67532,1,475,1,120,1550.0,716,4534,87,0.462,816.12,0
709064208,56,1,1,0,0,23748,3,225,1,98,1628.0,275,2219,49,0.169,465.99,0
709065483,49,2,1,0,0,108221,2,440,1,124,9243.0,2019,7841,82,0.218,2117.07,0
709066983,43,2,1,1,0,206846,1,345,1,150,34516.0,2353,15214,129,0.068,3042.8,0
709068183,47,2,1,1,1,74888,1,330,0,77,3096.0,0,4709,87,0.0,282.54,0
709071408,45,2,0,0,0,86899,3,370,1,109,2607.0,1702,4949,74,0.653,1286.74,0
709074108,56,3,0,0,0,32487,1,380,0,91,23032.0,840,2787,73,0.036,445.92,0
709075533,38,1,1,1,0,115365,3,200,0,66,12094.0,0,8607,90,0.0,2323.89,0
709077933,41,3,1,0,0,63667,3,420,1,109,5422.0,682,4460,62,0.126,624.4,0
709078908,53,1,1,1,1,85957,2,340,0,76,2648.0,1539,4926,89,0.581,788.16,0
709079883,42,4,1,1,0,31902,3,125,1,144,1663.0,1012,2729,38,0.609,736.83,0
709080783,41,3,0,0,0,75402,2,385,1,88,1737.0,0,4723,78,0.0,613.99,0
709081683,54,1,0,0,0,53694,1,195,0,84,4599.0,1438,4208,69,0.313,883.68,0
709082808,38,2,0,0,0,92816,3,200,1,92,2156.0,1198,5092,95,0.556,356.44,0
709085358,44,4,1,0,0,29488,2,200,1,47,2601.0,1817,2542,67,0.699,381.3,0
709086933,46,2,0,0,0,53739,3,195,0,81,3372.0,2517,4209,72,0.746,631.35,0
709087983,54,2,1,0,0,90136,2,300,1,136,1438.3,0,5020,94,0.0,702.8,0
709094358,49,3,0,1,0,236628,1,175,0,141,8900.0,798,16737,88,0.09,4518.99,0
709096908,40,3,0,0,0,17285,2,225,1,46,4698.0,984,1865,35,0.209,428.95,0
709098108,52,2,0,1,0,76611,1,365,0,112,2705.0,0,4749,80,0.0,1329.72,0
709100283,41,3,0,1,0,32797,1,385,1,81,5956.0,2517,2828,46,0.423,565.6,0
709101258,53,3,1,1,1,23073,2,200,1,67,1478.0,524,2180,46,0.355,283.4,0
709102458,57,1,0,0,0,30585,2,425,0,73,4754.0,0,2607,41,0.0,156.42,0
709103358,41,4,1,1,0,6550,1,125,1,120,9476.0,0,1128,27,0.0,270.72,0
709104333,29,1,1,0,0,31487,2,150,1,80,34516.0,891,2687,64,0.026,671.75,0
709106358,65,1,0,0,0,2565,2,150,0,89,4716.0,0,816,28,0.0,97.92,0
709108533,41,3,0,1,0,201510,3,250,1,68,9959.0,2216,15139,90,0.223,2725.02,0
709110633,48,4,1,0,0,11997,1,270,1,91,21684.0,1748,1329,24,0.081,172.77,0
709112508,29,2,1,0,1,22762,2,225,1,96,3802.0,1300,2165,36,0.342,346.4,0
709117533,51,1,1,1,0,14975,2,110,1,94,21134.0,1508,1556,35,0.071,124.48,0
709120008,59,0,0,1,0,10194,3,480,0,79,6976.0,0,1217,39,0.0,158.21,0
709121283,35,2,0,1,0,14975,1,495,1,106,1556.0,1278,1615,35,0.821,258.4,0
709122483,56,4,0,0,0,18306,1,95,0,123,2783.0,1526,1909,54,0.548,439.07,0
709123908,46,2,0,0,0,82618,1,125,0,96,4287.0,0,4874,82,0.0,1169.76,0
709124883,50,2,0,0,0,96537,1,250,1,112,2149.0,1796,5228,93,0.836,941.04,0
709126833,44,3,0,1,0,50852,2,150,0,105,21670.0,2183,4121,81,0.101,453.31,0
709127808,42,4,0,1,0,38043,1,455,0,119,6243.0,1331,3502,57,0.213,770.44,0
709131033,65,0,0,0,0,48929,3,175,0,82,2025.0,1701,4056,71,0.84,486.72,0
709134333,48,4,1,1,1,73655,3,290,1,116,3136.0,2253,4674,67,0.718,420.66,0
709137558,50,3,0,0,0,74271,3,100,0,100,5395.0,2084,4689,69,0.386,1172.25,0
709140858,45,4,0,0,0,93790,1,485,0,102,1727.0,996,5112,82,0.577,306.72,0
709141908,54,4,1,1,0,233762,3,405,0,75,10301.0,2451,16359,111,0.238,2617.44,0
709143183,43,3,0,0,0,29424,3,200,0,116,1822.0,1605,2538,39,0.881,228.42,0
709145958,36,3,1,1,0,14975,1,250,1,135,2440.0,1002,1533,42,0.411,321.93,0
709149408,57,3,1,0,0,25885,3,455,0,76,5605.0,1322,2338,41,0.236,467.6,0
709150608,52,2,0,0,0,31030,3,420,0,105,2898.0,0,2632,64,0.0,368.48,0
709153008,43,3,0,1,0,74069,2,270,0,49,2523.0,2481,4683,76,0.983,889.77,0
709157133,47,5,1,0,0,14975,1,270,0,75,3766.0,1049,1514,51,0.279,211.96,0
709158333,48,3,0,0,0,55000,2,250,1,85,2758.0,461,4244,96,0.167,679.04,0
709159308,53,2,0,0,0,235821,1,275,1,69,6172.0,1212,16622,99,0.196,3989.28,0
709161108,46,3,0,0,0,14975,1,405,0,108,2540.0,0,1531,31,0.0,260.27,0
709163358,50,1,0,1,0,14975,3,480,0,109,34516.0,2517,1727,35,0.073,138.16,0
709164408,48,4,1,1,1,1250,3,500,0,71,2218.0,1696,730,20,0.765,146.0,0
709165533,39,3,0,1,0,57981,3,375,0,61,6143.0,1151,4330,72,0.187,1255.7,0
709166883,45,4,1,0,0,50812,2,490,1,168,5363.0,0,4121,78,0.0,329.68,0
709169133,48,3,1,0,0,47113,2,95,1,111,1438.3,0,3995,82,0.0,998.75,0
709170108,52,2,1,0,0,14975,1,140,1,86,2425.0,0,1522,36,0.0,350.06,0
709171308,41,2,1,0,1,126358,2,330,0,119,15795.0,1742,13173,96,0.11,2898.06,0
709173108,47,1,0,1,0,2565,3,200,0,89,2532.0,2221,799,21,0.877,223.72,0
709175208,44,2,0,0,1,74162,3,190,1,77,2835.0,2292,4686,79,0.808,328.02,0
709176108,52,2,0,1,0,69680,2,415,0,88,4604.0,621,4586,79,0.135,779.62,0
709178733,45,5,0,0,0,24804,2,220,1,81,5527.0,1120,2281,37,0.203,182.48,0
709179708,38,2,0,0,0,39397,3,250,1,81,3099.0,0,3622,75,0.0,543.3,0
709183683,44,2,1,1,0,19461,2,195,1,66,5391.0,0,1971,56,0.0,177.39,0
709185108,48,3,0,1,0,16051,1,400,1,135,5824.0,1542,1801,44,0.265,270.15,0
709186983,57,3,0,1,0,14975,2,440,0,96,8714.0,2252,1536,38,0.258,184.32,0
709188108,54,3,1,0,0,146660,1,250,1,98,34516.0,1529,13940,105,0.044,3485.0,0
709192233,54,4,1,0,0,15342,1,465,1,72,1773.0,0,1764,30,0.0,211.68,0
709198158,34,0,1,1,0,14975,2,250,0,99,3125.0,1928,1631,46,0.617,391.44,0
709199358,40,1,0,0,0,14975,2,410,0,100,3316.0,0,1684,19,0.0,134.72,0
709200633,48,5,0,0,0,99344,3,465,1,95,2721.0,0,5443,73,0.0,707.59,0
709204158,46,4,0,0,0,25795,2,125,0,76,3438.0,1129,2331,56,0.328,559.44,0
709206333,36,2,1,0,1,14975,1,300,0,99,4333.0,0,1558,40,0.0,171.38,0
709207458,40,3,0,1,0,12150,3,485,0,87,10747.0,1603,1340,25,0.149,147.4,0
709208808,47,2,0,1,0,56113,3,435,1,108,2178.0,1731,4275,71,0.795,427.5,0
709210833,48,3,1,0,0,151385,1,300,1,103,9074.0,1648,14084,110,0.182,1549.24,0
709212183,54,3,1,1,0,14975,1,340,1,111,3176.0,1470,1634,53,0.463,310.46,0
709213458,38,0,0,1,0,108560,3,125,0,72,22993.0,0,7867,75,0.0,629.36,0
709214358,44,4,0,0,0,12484,1,340,0,91,2420.0,1422,1362,24,0.588,136.2,0
709215708,36,4,0,0,0,41222,1,270,1,90,18253.0,2517,3737,73,0.138,859.51,0
709216533,46,1,0,1,1,35029,3,250,1,126,2803.0,778,3142,64,0.278,439.88,0
709217358,45,3,0,0,0,14975,2,125,0,83,20371.0,1832,1665,45,0.09,399.6,0
709219533,49,3,1,1,0,12398,2,245,1,165,2480.0,1351,1359,36,0.545,176.67,0
709220583,47,5,0,0,0,24338,1,140,1,116,4670.0,0,2256,56,0.0,564.0,0
709222008,59,0,0,0,1,27171,3,355,0,118,4742.0,2221,2422,41,0.468,169.54,0
709224033,62,0,0,0,0,16583,2,490,1,68,13720.0,0,1830,36,0.0,347.7,0
709224858,33,2,1,0,0,14975,3,245,1,78,3610.0,1629,1652,40,0.451,313.88,0
709225758,40,3,0,1,1,112181,3,100,1,119,7469.0,2474,8213,86,0.331,903.43,0
709227033,45,4,1,1,0,48097,3,455,0,112,9065.0,1548,4030,73,0.171,523.9,0
709229358,57,3,0,0,0,80158,2,125,0,128,2601.0,1604,4835,80,0.617,1063.7,0
709230708,49,2,0,1,0,14885,2,290,1,111,3864.0,1654,1470,42,0.428,88.2,0
709231683,46,3,0,1,0,81941,2,470,1,154,2024.0,901,4861,84,0.445,1215.25,0
709232808,52,0,1,1,0,14975,2,370,0,143,1689.0,0,1588,37,0.0,412.88,0
709235058,56,1,0,0,0,110205,2,300,0,59,18956.0,1694,8032,88,0.089,2248.96,0
709236633,31,0,1,0,0,48135,3,175,0,115,6608.0,2270,4033,58,0.344,1169.57,0
709238358,41,4,0,0,0,105397,2,495,0,73,19387.0,810,7604,87,0.042,1672.88,0
709239483,43,3,0,0,0,71505,3,250,0,111,2721.0,1527,4622,88,0.561,1340.38,0
709243533,43,2,0,0,0,68405,2,480,0,68,2555.0,1815,4552,75,0.71,1046.96,0
709245783,45,5,1,0,0,67969,1,300,1,93,7751.0,1965,4543,90,0.254,999.46,0
